140037262 Sun Jan 09 17:00:00 2022 Sun Jan 09 20:12:00 2022 3.20 0.70 2.50
140037263 Sun Jan 09 17:00:00 2022 Sun Jan 09 19:12:00 2022 2.20 0.70 1.50
140037267 Sun Jan 09 11:00:00 2022 Mon Jan 10 11:12:00 2022 24.20 0.70 23.50
140037268 Sun Jan 09 18:00:00 2022 Mon Jan 10 15:42:00 2022 21.70 0.70 21.00
140037269 Sun Jan 09 18:00:00 2022 Sun Jan 09 20:42:00 2022 2.70 0.70 2.00
140037270 Sun Jan 09 18:00:00 2022 Sun Jan 09 21:12:00 2022 3.20 0.70 2.50
140037274 Sun Jan 09 19:00:00 2022 Sun Jan 09 21:42:00 2022 2.70 0.70 2.00
140037275 Sun Jan 09 19:00:00 2022 Sun Jan 09 22:12:00 2022 3.20 0.70 2.50
140037279 Sun Jan 09 20:00:00 2022 Sun Jan 09 23:12:00 2022 3.20 0.70 2.50
140037283 Sun Jan 09 21:00:00 2022 Mon Jan 10 00:12:00 2022 3.20 0.70 2.50
140037284 Sun Jan 09 21:00:00 2022 Sun Jan 09 23:42:00 2022 2.70 0.70 2.00
140037286 Sun Jan 09 21:00:00 2022 Mon Jan 10 00:42:00 2022 3.70 0.70 3.00
140037287 Sun Jan 09 21:00:00 2022 Mon Jan 10 01:12:00 2022 4.20 0.70 3.50
140037288 Sun Jan 09 22:00:00 2022 Mon Jan 10 18:12:00 2022 20.20 0.70 19.50
140037289 Sun Jan 09 22:00:00 2022 Mon Jan 10 02:42:00 2022 4.70 0.70 4.00
140037290 Sun Jan 09 22:00:00 2022 Mon Jan 10 01:42:00 2022 3.70 0.70 3.00
140037291 Sun Jan 09 22:00:00 2022 Mon Jan 10 02:12:00 2022 4.20 0.70 3.50
140037292 Sun Jan 09 22:00:00 2022 Mon Jan 10 03:12:00 2022 5.20 0.70 4.50
140037293 Sun Jan 09 22:00:00 2022 Mon Jan 10 17:42:00 2022 19.70 0.70 19.00
140037294 Sun Jan 09 23:00:00 2022 Mon Jan 10 20:12:00 2022 21.20 0.70 20.50
140037295 Sun Jan 09 20:00:00 2022 Sun Jan 09 22:42:00 2022 2.70 0.70 2.00
140037296 Sun Jan 09 23:00:00 2022 Mon Jan 10 19:42:00 2022 20.70 0.70 20.00
140037297 Mon Jan 10 00:00:00 2022 Mon Jan 10 20:42:00 2022 20.70 0.70 20.00
140037298 Mon Jan 10 00:00:00 2022 Mon Jan 10 04:42:00 2022 4.70 0.70 4.00
140037300 Mon Jan 10 00:00:00 2022 Mon Jan 10 05:42:00 2022 5.70 0.70 5.00
140037302 Sun Jan 09 23:00:00 2022 Mon Jan 10 19:12:00 2022 20.20 0.70 19.50
140037303 Mon Jan 10 00:00:00 2022 Mon Jan 10 05:12:00 2022 5.20 0.70 4.50
140037304 Mon Jan 10 00:00:00 2022 Mon Jan 10 21:12:00 2022 21.20 0.70 20.50
140037306 Sun Jan 09 23:00:00 2022 Mon Jan 10 03:42:00 2022 4.70 0.70 4.00
140037307 Mon Jan 10 00:00:00 2022 Mon Jan 10 04:12:00 2022 4.20 0.70 3.50
140037308 Sun Jan 09 20:00:00 2022 Mon Jan 10 16:12:00 2022 20.20 0.70 19.50
140037309 Mon Jan 10 02:00:00 2022 Mon Jan 10 06:12:00 2022 4.20 0.70 3.50
140037310 Sun Jan 09 22:00:00 2022 Mon Jan 10 18:42:00 2022 20.70 0.70 20.00
140037311 Mon Jan 10 03:00:00 2022 Mon Jan 10 22:12:00 2022 19.20 0.70 18.50
140037312 Mon Jan 10 04:00:00 2022 Mon Jan 10 22:42:00 2022 18.70 0.70 18.00
140037313 Sun Jan 09 22:00:00 2022 Mon Jan 10 17:12:00 2022 19.20 0.70 18.50
140037316 Sun Jan 09 20:00:00 2022 Mon Jan 10 16:42:00 2022 20.70 0.70 20.00
140037318 Mon Jan 10 01:00:00 2022 Mon Jan 10 21:42:00 2022 20.70 0.70 20.00
140037328 Mon Jan 10 07:00:00 2022 Mon Jan 10 07:42:00 2022 0.70 0.70 0.00
140037367 Mon Jan 10 08:00:00 2022 Mon Jan 10 23:42:00 2022 15.70 0.70 15.00
140037378 Mon Jan 10 09:00:00 2022 Mon Jan 10 10:12:00 2022 1.20 0.70 0.50
140037381 Mon Jan 10 09:00:00 2022 Tue Jan 11 00:12:00 2022 15.20 0.70 14.50
140037382 Mon Jan 10 09:00:00 2022 Mon Jan 10 09:42:00 2022 0.70 0.70 0.00
140037388 Mon Jan 10 09:00:00 2022 Mon Jan 10 10:42:00 2022 1.70 0.70 1.00
140037394 Mon Jan 10 10:00:00 2022 Tue Jan 11 00:42:00 2022 14.70 0.70 14.00
140037395 Mon Jan 10 06:00:00 2022 Mon Jan 10 23:12:00 2022 17.20 0.70 16.50
140037398 Mon Jan 10 10:00:00 2022 Tue Jan 11 01:12:00 2022 15.20 0.70 14.50
